Name,Pw,Money,Age,Rate,accNum,keyID,keyMoney
ZW5wbmRXdHVBTU1NTFVNTlhU,467bce9da238c61b27cb31f533629da689c6f968c31ca20c064e9103d3e63862,T1RRek9EUTFNalFFTVRIWldB,72,7.8,9285-6671-1108-3628,AMMMLUMNXT,EMTHZWA
ZVdSeGNtaDFKRllISklXVEZW,8daa7954317efaf8be101f95d41816441e44816e036c3b2749c62d6218b548ef,T1RRNU1UUTNPRElMSllSUFhK,22,3.8,2942-3838-9227-3977,JFYHJIWTFV,LJYRPXJ
YjJsNGVHZG5VQkdOU0tQRE1U,34c358d3ece8f44bba42ba6e579573ffaec29a3cd0861c559a4e7a7df393e31a,TXpJME5qTXhPRGdXWExPSEdJ,20,6.4,6958-1516-5247-9898,UBGNSKPDMT,WXLOHGI
Y25OM1pXbHFZS1ZaSktBQUdV,1238e1c39c2a9fbf35fe69e26e458f7006f96c8119761f16731f9c56990d04fc,TnpZME1ERXpOREVJV05BR1ZF,48,8.5,4315-6377-5982-3862,YKVZJKAAGU,IWNAGVE
YzJOM2NtRnBUWFpJWk5KQUlE,cddf0b4e1b6c5328598d8eab6ee05b03fec31f5016542d7ac2077c703ecd0b6b,T1RnME5qVXdOamNRRENNSkNF,62,2.5,9997-1238-9897-9075,TXZIZNJAID,QDCMJCE
Y0dSdFpuTnRWVUZSTUlTQ0JE,20ae088a7ff0451512d3b14ce945051f5ef0f2b661105c4c73ebb6e943c7055d,T1RjM01qUXlOelFNSE5DVEZZ,53,3.5,9281-3125-3016-3257,VUFRMISCBD,MHNCTFY
YW1saGJuUnhQRURUT1FFS05a,5160ae2dc30129773f77011ee0f809d1d2f9946d53103d2e2abc4238376e1568,T0RnNU1qYzVPRGNIR1lCR0pZ,39,5.7,1847-6309-9254-8946,PEDTOQEKNZ,HGYBGJY
YUhabWIyaHJCVVdOQUdFTUFH,5e1a219256406e0ebafe4052f4b6bbc379366b62b7f306cd28761d477847ee31,T0RFME1qRTVNRFVDR1dZR0lV,34,8.9,4758-8153-6145-7201,BUWNAGEMAG,CGWYGIU
WVhkeFpYZHZFVEZEQVpaREdY,0b93d1e86160402e472eadccec1400fbe98bf65b69e03cca19d13a66abdd909a,TXpRNE1EQTJOVFVEWU5XU0ZE,37,7,4502-3001-3079-7215,ETFDAZZDGX,DYNWSFD
Ym05a2VubHhFSVNNWk9CV1BB,a53ef93eecf6b1bd9d517b18e24435fcd7f8a2639e9821f0e0347a4e6fb51cb0,TWpBME9EZzNPVEVaUURQSEFW,56,1,5776-3490-8867-2255,EISMZOBWPA,ZQDPHAV
Wlhwc1ozVjVSV09XTE5FUVJY,7446092a676a05f132ffc8cc8412fad5a18ed8f4d6fe0ab14e41914880834a58,TXprM05UazRNVFFIU1RNTFpI,24,5.3,3239-4760-2847-3295,RWOWLNEQRX,HSTMLZH
ZVdseGRYSmpBT1FDSlNLREFP,a3cafc6a00815d782d22a70464659fc69270eb6f3d5c5febdda87d65b0815140,TVRjM01USTNPVGtVT1pNTUZU,80,5,4603-6006-5791-3250,AOQCJSKDAO,UOZMMFT
Wldwd1ozbDBHSUVWTllGUVlN,ece693641409d2a863e60b7c9a3ad51ef52db867a05cd8e80f493b4ef93edd30,TkRnNE9Ua3pOVFFLSldJREdG,31,5.9,5771-3482-2044-6948,GIEVNYFQYM,KJWIDGF
WjNabWRHSm9ET01CWlNXSkRL,bbeb28e83e4cce2142cf4fb457560f6a42446ee3fd3c01da3eb13e99b0305035,TlRnMk1EazVPUUFEV1ZXSFBF,42,4.9,5219-9292-8484-3235,DOMBZSWJDK,ADWVWHPE
Y0hsalltdDNYQUpMSkxMVFFB,75d28595cecdb2018aeee18fc612d5f4e2fdd0f3bf239fec536d93b96ee22659,TmpRNE16azROamdDTEpOQ1ZD,27,4,7446-6787-1831-7317,XAJLJLLTQA,CLJNCVC
ZW1WeFptUjNaT0VBRktMS05S,52641050c5bfd547e7232f02380f2749e1be4193ad32bba2f421fec3c57d65f2,TVRFek5qYzJPUUZHWVlPVEJT,27,8.6,7814-1384-3759-8697,ZOEAFKLKNR,FGYYOTBS
ZG5GbGVXRndOQUpITklQVU5Z,2b8af7bf88c17ccae9e63c22786b2e728682854346be7aaa358b73036e4e75ed,TkRVME1qQTROQUFUT1dRTEtY,36,2.7,8674-3607-2337-5885,NAJHNIPUNY,ATOWQLKX
WkhWMmIyZDFPWVVFT09KRVFE,d7f3bf4f0d674298cf6d59eb9f6b187d6f3ff3aad219a1f79fe5396834ae428e,TnpFNE9UVXdPRElDT1RCQlJK,45,4.7,7099-7471-5113-8840,OYUEOOJEQD,COTBBRJ
ZEhaaGFXeHpaUFhQV0JVR0JJ,c144e94473c7a345deb9425a656bee90ee4cf89ecea9861dec96ec54e3a392a1,TnpZek1EQTJNRGtXUUNaRk1U,71,7,6832-5525-1490-1336,ZPXPWBUGBI,WQCZFMT
YldsaGRXMW5NWUJWT0xJTFRD,1e2e6466fdd60508f64ba609243b64d75d049efb8a507e1b0e5208f318e52aab,TWpVeU1qWTRNalVCRlVEUUdO,56,2.2,3540-6421-4741-4649,MYBVOLILTC,BFUDQGN
WTNOcFlteGlFU0pKVkFFR1BU,8c2507b8fccd2de85d80caa5784e41740dd4f26f55a3eeffb67f2998521b518c,T0RjMU5EYzFNVGNER0pJTVNT,47,3.1,6326-1495-4136-3218,ESJJVAEGPT,DGJIMSS
ZFhKbmNtUnJRT05XR0NMUE1H,db853958ba609970556a5f3bb345f40f23b4528e452f97bdc28b3316d061e59c,TmpZeE5qVTNNRGdYWURZQlRL,78,2.1,2592-1678-6100-5333,QONWGCLPMG,XYDYBTK
YlhsaGMydHBEUVJWTlZUV0ZL,f2552203831407cc14622bc9b4713a5f14d982350e8886f4c6806ac2bf379aff,TlRrNE5ESXdOamdBRFNJUlpS,59,3,9693-5598-4761-8300,DQRVNVTWFK,ADSIRZR
ZFdOMVkyNXBJT1NJWVBBWEFC,ebec435b36f1847b45345f8408091f7706d699681d3671106dda2a0374c2642f,TWpnM05ESXdNellNRllBS1RT,56,5,9513-2628-1288-1810,IOSIYPAXAB,MFYAKTS
YVhkcWJYZHFTRlJYTERSSVpT,5ba15afcfc198d15b1dbfebc1606be29697685caea557df0f521e58cf47a57f5,TXpJeE1EZzBPRFVNQVlPTEhH,60,3.8,1128-3896-9527-3186,SFRXLDRIZS,MAYOLHG
WW1obVozbHdRQUZYT1lKVFhO,01921c91806f229e6ee61ccb9112212aa097bb99f7c61218f1492f742375731e,TmpNMU1UazFNVFFYRUlOQU9a,79,2.1,2346-7915-5685-8940,QAFXOYJTXN,XEINAOZ
WVdadFpXdHVJUUtXSkdDRE5U,4a60154c2e2829343251189bb6f837ac2863336d9277063709125864a6bb679d,TWpVd05UQTFPRFFZSU5YRVhC,31,1.7,5211-7571-7798-6371,IQKWJGCDNT,YINXEXB
YW5ob2JYSnRNTU9GQVNZUERX,e01afbab08c87e87301344a927b4eeddc5755de2b4343d2b19ef4f0403fe007b,TlRjMk5ETTNNekVCQkJFTlRL,42,8.6,9328-3470-7674-5665,MMOFASYPDW,BBBENTK
WTNobGVHWjRCSE1MSUJRQ1VI,4b290f247acb14899cc5c454a3d928a3e357b64669b44649535944ee1b13f341,TkRVME16WTVOelVXRFNKR1pF,43,5.1,5391-7969-7583-1199,BHMLIBQCUH,WDSJGZE
WW10MmVtNWxLTlpTU1JIVlNL,11a08d64ccf81ad4345388cc6121ef5947e51bf9b16e03c71fa49acd2eebd105,TVRZMk9ETTJNRGdURVZZRk9W,37,1.5,8438-7215-3989-4292,KNZSSRHVSK,TEVYFOV
YldwdlpIcDVSWlpUT1paSFBI,ef95505c48db87b500a96fa02c54d7242e6376d6da163f035f7f600934e3eb67,TmpJME5qTTRORFlGTklDRUxC,49,5.9,5695-5692-4019-8599,RZZTOZZHPH,FNICELB
Y25KNmNYSnVWRkJBQ0JZTkRM,032c2a3bb48e2e35876e516ae20688d02da374f09830a102b501a889b6a5d161,TkRBMk1EUXhOelFQTFRQVFdS,69,2.7,2432-3989-4743-1841,VFBACBYNDL,PLTPTWR
ZFhKeVkyeGlKSFpGTEFESE5S,708ab6781f7b94f736471949a4248691aac36bff63ec5e769766da1a6c51d1d3,TVRjMU5ESTBNamtTV0FBWVFW,58,4.1,7042-3089-7913-9831,JHZFLADHNR,SWAAYQV
ZUhoNWNHcHlaUllPTVpJRVhQ,0c571ef53cedc392c0fd3243fa32d14f46ccb2bb05d756dc318f2b90747f9a29,TkRNd09UUXdOVElOWVRVU1ZN,48,8.6,8931-7972-1894-2478,ZRYOMZIEXP,NYTUSVM
Wm5CcVpIUjNVRFhFRkFPS0Ra,381a94d15fff260707156c5692990a2aec899eab7b247e49a2e3077de1586de0,T1RNME56ZzJOVFFDS05WT1hS,69,4.3,9859-6427-4525-1952,UDXEFAOKDZ,CKNVOXR
ZDI5MmFXaHVZWlRPS1NHVklX,aa37180075b580d292893b879dc57b5c565d7c4eb4f16f6f2b68f17e8b1f79b0,TVRZNE5EY3hNVGNGWVRHSVVM,66,4.7,8926-3944-5483-9203,YZTOKSGVIW,FYTGIUL
YUhOMWVtTm5ORUpUWUdKWEhF,03b9d5ee693a8bd982247236ca0a58f40e93af3f19b4d96fbb572a070ac56f02,TkRJNU5UWTJPRFFVTExCVU9J,63,6.2,6300-7339-6732-9731,NEJTYGJXHE,ULLBUOI
ZEhKdWVtZDBVWlRaWE1FSlpK,bb3a553e0ab258007ce2b08b45fe0fdc375a2015019c91aca6d0fee412877949,T1RjeE16azRNRFlBRlFaQVBT,73,8.7,8323-1853-4269-9859,UZTZXMEJZJ,AFQZAPS
WW1KbWJHcHVHUlRQVk9DVFFN,c3c7e7e193f50de75ef06dc7c0c12fc1db74dc1d9a12070d470cea922480c9b5,TXprd05UVXlPRGtBQ0pISUxQ,54,4,1420-1102-6461-2339,GRTPVOCTQM,ACJHILP
YTNkMmFuWnFISFpNWEpIS0tR,757a2f133da78764978a8de658ecbf0bfc1e0b47d73c804e15df6a8db5ea4448,TlRBMU1EUTVNRFlXSkNWR1JT,48,8.6,5458-9625-9941-9061,HHZMXJHKKQ,WJCVGRS
YUhsblpubDFFU0lZSE1SU0JT,e8a069686275310c02ef275e50740d98e5d96694813383e18a9bf34376095f96,T1RZeU1qSTRNVEFPTFhWR09H,47,3,5077-9024-4500-6649,ESIYHMRSBS,OLXVGOG
ZW1kcWRuUmpOREhBRUJNSEhH,f8128168769177d7ebc64dae80ada814b7302b4abb001cfbf9f0f7cbd391ba90,TlRjMk56WTBPRGNEUEZCT0xV,68,2.1,8746-9734-4348-8269,NDHAEBMHHG,DPFBOLU
ZDNGNFluQnlGSktIS1dDQlRY,41ca30c785a8d8034a790b140fbb92620ff4c096e035896b74eed2872bbc16ec,TnpZM09UUTRNellGS0pDTkRG,53,7.6,1630-4060-7379-2327,FJKHKWCBTX,FKJCNDF
ZW5wb2FtNXBFQ0lKUFhKQ1JH,771aada2a1f0b9962bbf2280cbdbe786f3fb892f739b09837b5cb58e3a6a510a,TlRRM09USXhNRGNNWVdST0VR,36,4,2392-9217-6369-8816,ECIJPXJCRG,MYWROEQ
Wlc1amIyTnNNREdMU0ZNR0FM,4e59c75aa2f30675805bc0b27ebaae78d119c42512a3b5eb243b434f34700b5c,T1RNek9EY3dNelVGSUNFTEtN,26,8.6,2173-9753-3685-1270,MDGLSFMGAL,FICELKM
Y21obWJXMXpLQlJWQ09FVElI,2b3563ccda2ec6dd4a93ce5b9176bda5acbfe5a8c9e96157231e9a2d6454d182,T0RFek1qZ3lOVElZWllNU0hS,51,8,6949-8306-6561-3560,KBRVCOETIH,YZYMSHR
YzNCdWMzaHRQU0FESEJIRU9U,3b854e8897c5782f32fb8a319aa845a7bae233e13389e97522b98bd4b5200310,TnpNM05qRXlPREVGVkhUVFdW,54,1.7,4266-1123-1062-5510,PSADHBHEOT,FVHTTWV
YVc5bmFXRnRSRVVMUlNBWVpV,b9784dc761e71ab06d8e70fa7e52070b9bda8bfa294cf3eb46bef875e31199f3,TXpreU1UWTBNRGdJQ1NOQlNY,71,6.2,2921-2385-8628-9813,REULRSAYZU,ICSNBSX
Wld4MVkySmpLWU5JRUJMVkFD,0ee3dbcbb060bc769b1878a30915e5f17856261f26e18619b6703adccda69e79,TkRJeE1EQTFOQUlPUE1BVVBJ,22,8.1,9822-2012-6349-2217,KYNIEBLVAC,IOPMAUPI
YVhOMVkzbHNaVkZKVVJFVExP,40241d7c1d439a052e23643422aae086813cec337f5b3e40ac8163bdcbf6487e,TnpneE5qWTROVFlPRVZUQldX,79,3.6,1883-2837-4787-5510,ZVFJURETLO,OEVTBWW
YW0xcGNtZHNVU0VUVVRESUJK,828276fb280ce4029d4d5e328508d89b880b0d967daf2f6b6ca2d37bce740a53,TnpNeE9UZ3hNRFFWTUhBRENX,28,8.7,2942-4505-1968-6597,USETUTDIBJ,VMHADCW
YzNocWVIaDJWU01JTVJJV1BG,b3b70fe50f2ce8db92eaebf367a1f2c6c2292c55cba5829684631387216b548a,TWpnNE9UVXdPVFlHVk9OTUlS,26,4.5,5483-8526-3925-9028,VSMIMRIWPF,GVONMIR
Y1hwd2RHWjNaSlZOUUJUU1FP,9a41f626d3ab6bca73deb3a7b4ede89f86595026452115f8a71d264647b3bced,TmpjM05qQTFNelFJWlVPVVlV,75,4.7,2112-4226-3283-5446,ZJVNQBTSQO,IZUOUYU
WW5ObGRHVnZOUlFMT0VHSk1V,bb2fc675960ea32141a048694824855d04b73559883d6859a88e65ba183c7d71,T1RJNE5qQXhOVE1UVFlTWVdE,76,8.8,3790-9364-8077-8456,NRQLOEGJMU,TTYSYWD
WTNocmVtbHJaQ0hPS0RLVlhM,4458a682a0f3f3ddfd470a87a647d116b39576ed9eb7793645785ab0b99e9c7d,TnpBeU5ERTJOellYSENUSlpB,39,1.9,2990-5050-8444-9476,ZCHOKDKVXL,XHCTJZA
Y25Oc2RYUm5NRlFZQVNIWkFK,07856ddc5fb320c6a12846259273af5ca9626d4094fa0c777aaaa9e6c823ba81,TXpjNE1qWXdNVFVEV1FDU0xZ,61,8.3,9502-7678-4657-1306,MFQYASHZAJ,DWQCSLY
Y21OdmFtWjVYWklaUVNCREVM,70681012b35b24f019f07df09b64bd2e6292e92bf274b1fc134aa77d6618fd0e,TlRnNE5UUTJNRGNZSkVUU1NY,80,3.8,4800-5586-4967-8510,XZIZQSBDEL,YJETSSX
Y1dSdmNXTnNLSEVST1FSSVJC,a97397d114c0b252cccaf5321fb7bd4dc3332ac8bfd0fecdc352249373172aad,T0RreE5URXpNVElVR1FFV1JT,66,8.8,7643-2889-1724-8963,KHEROQRIRB,UGQEWRS
YTNwbllXRjBMUElIUkpDT0tM,dd05e9106f408199e4f5140ad0ce9deb4a1c0e088c88e5d0bea6c9cb50993bdb,TmpreE56QTVORFVGV0xOUlhY,65,3.4,4525-6970-7791-6843,LPIHRJCOKL,FWLNRXX
YjJ4bGQzZHJEU0xRVUZUR0dB,27928394aeddb1d4f849d4d05c287cc5dd29fbf5e7a2be10e07ca4d8c25ee952,T1RZNU1UWTBNd0lDQ1JHQ0tR,34,5.2,5424-9074-5429-2316,DSLQUFTGGA,ICCRGCKQ
WVhadWRuWmlBTEdCU1pNTlpQ,1a66303d4a06b5f9621cd83f51ffc9f3817196e328d1cd570a396e18f7f38f38,T1RZME1UUTBPREFOU0FNUVlI,29,2.8,6552-2258-7195-3698,ALGBSZMNZP,NSAMQYH
YjJKb2NXcHFLUU1XRlpOT1da,0f4d7d84da5932b2b0c1fe1898344d0209fb8f8371b601c0045bd44c37f41f27,T1RZNU1UUXlNVEFPVFJIV0lT,70,1.2,1724-7870-4231-5691,KQMWFZNOWZ,OTRHWIS
ZVdWMWNYaGtFUVRGU1dGWU5X,59330f14343aa634a3baddfd2ee22e2bf93697fb610ef9df2b5d08db5d9a9ff5,T0RVMk5EYzFNREFKU1pJR1RW,40,2.1,7931-6109-8192-3544,EQTFSWFYNW,JSZIGTV
YTNoc2VubDNLTkpSRVNLTlFV,0538a4118eb174ceba1ff6312d327aff8e0f2ab68a866df75940e4134da21ed9,TlRNeE1URTVNamdXRlFWRFNM,43,5.9,9634-5736-9793-5953,KNJRESKNQU,WFQVDSL
Ylc5alkyMXFOU1RNTk1SV0VD,f28b9b4392b14790da7e617cc36607c5330aab1d2edbdb280de2ce3caa518232,TlRjNU5ERTNNeklERU9YQklG,66,6.3,8187-9456-4391-3401,NSTMNMRWEC,DEOXBIF
ZDNSeGNHcHNRSVdPR1FYQ1Va,795598db168969fb5581b81c56734264ed61a8c63b2ae58140807db6c3175862,TVRNMU9ETTRNRFVQVVNCTlJV,30,7.2,6598-7964-7452-6289,QIWOGQXCUZ,PUSBNRU
WjNkNGRHaGtWSFpSV1NHVkJZ,489cd4387209450fa2f1257ca3a6d3879ef1de9e56e18a4ca272da711e0c27d8,TkRBMU1Ea3lOREFOWFVaRVZV,26,5.5,4287-8698-7366-5805,VHZRWSGVBY,NXUZEVU
ZG1OMVpYQm5CVVpUT0lBRU1Z,15b0d43c9313833487454faf8355f603795bedbb5016fe2e9e10b79bdf5cb0f4,TXprMU56RTJNaklIQ1JMUldR,51,3.3,6296-8577-6760-8102,BUZTOIAEMY,HCRLRWQ
Ykd0cGRHMTFMUklGUUtXRUZK,61db89c637a6c7ca9d736ccaa7d8e2e710474b4012f2705fac2c914d347a12e5,TWpFM016ZzROQVFGU0tDR1BZ,27,5.1,1541-5327-4735-5030,LRIFQKWEFJ,QFSKCGPY
WTNGMVlYZDBGRUFRWE1WRklK,9e26df853c12919dcfd3dcafd5628e23ff967311014e73ae2c79d2d18725c116,TlRrNE5URTNNamdFVU5aUURP,47,8.4,7875-5930-5883-6599,FEAQXMVFIJ,EUNZQDO
WkdwNGJIbHZMVkdMRkxFTFVZ,fb41baaf066510884842f45c418d2c95d5337f561092bf82a763f2a5fbe465f6,TVRRNU1ETXlNVFlFUlZUVFNI,27,8.9,8220-5702-6417-8693,LVGLFLELUY,ERVTTSH
WjNwalptTnRORUdVVVBWRU1E,e3fc021616fed17107bff77d2191c7ad785b36cbc48d7756400e081f19218d90,TWprd01ETTVOellGQlZJQk1F,42,6.5,1034-4084-8753-9569,NEGUUPVEMD,FBVIBME
YVhsemJXaHJUT0dFQldKU0ZE,ff26c2f662e3b3d9f1bec8d26fc52eaea2dfa2098caf3c8c6f51e6e1a8021c75,TmpNMk9UazROalVFSkVPRUZX,63,7,7267-6818-1999-6823,TOGEBWJSFD,EJEOEFW
YUdwdVlXUnZXUUZPUVFOTVdD,3011469b039c01ff5d1dfe9fa750d119dff4df849d55dbfe69f127bcc7953ecf,TnpJME1qazBPVFVMVERMRFVW,20,6.7,5375-9100-4517-2884,WQFOQQNMWC,LTDLDUV
ZW1KcWFIcDJaVlNWVldUWlpV,a4672d0581e9daa8621f4c7fdb97f5f997f816196b5dc2ed01b62f3ebb3ac47d,TXpVNU5UVTRSRkRWV09DWUNK,67,4.8,2665-5470-9133-5799,ZVSVVWTZZU,RFDVWOCYCJ
ZEdsMlpXOWlIREVXWlZRVkpP,05c6749f621fc32853c00da338fe64a28b801a91a746d9c76db530938babe18d,Tnpnd01EazJPVFlCQVRMQVVJ,77,1.7,9247-1853-1574-7427,HDEWZVQVJO,BATLAUI
Y25OeVpYRndRUUpITkJBS0NH,0f3d75dde136d1731a7f95a2704d60e06adacc3e2e619f25fa3ad337573c40ad,TlRRMk1EazROelFMT09ITURL,53,4.4,2626-6621-5376-5411,QQJHNBAKCG,LOOHMDK
YW5KaWFtbHNEUElRWllSQ0lU,0f3e5b4b29d3b48b8e0dddc91afaf4c92c1320c27e8b10a3961ced1428c042ac,T0RneE1ETTJPVEVCT1ZSU0VY,25,3.3,8174-6611-5995-9342,DPIQZYRCIT,BOVRSEX
Y1hWeGVtSjZKREpLWFZZUEFJ,486ca34e313d8a9903a06e7b9f520820bd7805c3bb0bdd42ef7e1bf952761e0a,TXpRME5UYzNOellVV0tUUUxO,24,8.7,8564-2430-9037-9413,JDJKXVYPAI,UWKTQLN
Ym5oelptZDRETEJBV01TTUJL,8ba17117739d8b614d163c772f8423b13e09f83c97042c567997c134e8a5eaa2,TkRZeE56VTJNRFFNT0FFR1pV,55,3.8,3280-8330-2602-6460,DLBAWMSMBK,MOAEGZU
YUhGaWNYcHBJRklOSVJDVlhQ,5cbd98c821991bead42b717c9f6a02dd8eae58066e33fdaf1f0286fdbcaadd10,TkRJMk1ETTFNVFlSSUJGTVBS,27,8.6,9249-9077-9322-7091,IFINIRCVXP,RIBFMPR
ZG1GbmIzRnJBV0RDRUFRVk1B,ac9f11f851a3521484b55a4829f086d8074ac707a6a9bee1c9a71090f59d2066,T1Rjd05UY3hOekVRQktJQ09N,75,4.9,1587-9663-6335-5311,AWDCEAQVMA,QBKICOM
YTIxeWVtMTRBR0lVQ0dUUFNZ,326b0a67110bf7577f849b55e3dea2009ff3fcff16cf6617861b3c6588c6edb3,TnpFMU1USTJNRE1TSUZOVUdU,73,8.9,2659-5827-8061-7106,AGIUCGTPSY,SIFNUGT
ZUdkallYUnFPTUdKVENRUkVX,f80bc867f422198320fbe0651e7732b91ce2642de42b1f0eb94392dbc2f8263f,TlRNNE5qYzJNUUtJRUhSV0xQ,79,4.3,6304-6396-2500-7559,OMGJTCQREW,KIEHRWLP
ZDNKdGRtSnVaR0pVTkpBWkhN,f0181378b04136b541cef1603bbfb33057ef8cc7f0e8a6cfcd3452be4ac97902,TkRVd016VTFOak1KRkNHUklP,40,3.3,4724-8392-3120-8463,ZGJUNJAZHM,JFCGRIO
WVhob2FuVnNGUFhIRFRDU0ZC,3e99edf004569e94f9099b7982837ccff1e37f022da5f95ac31e1f9a989b2e9d,TWpZNU1EWTFNamdYVldaRE9H,38,2.4,7849-1024-7680-9849,FPXHDTCSFB,XVWZDOG
YjJwbGEydHFPTERJS1JQRExB,00fd954056816347b6598dfbf02b89ba5e9319800fce1edc090a4401a7edc97d,TlRRM016YzNNVE1PSENLQlBT,64,7.1,4629-8898-1490-4891,OLDIKRPDLA,OHCKBPS
ZVdScWNtRnpZWUJYQURLT1pX,7a40f78f4ee30ecb035a882b61b05a686a8f24fd58a3af247b76e4da7ffb1d05,TWpRM05UZzBNelVFUUhZT1NT,72,2.2,8389-6560-8920-8870,YYBXADKOZW,EQHYOSS
ZW1KdVkydHJKQlJQRkpRWU9Y,078804ae94de5b39d19f183dfae3107bb0ebf0e8d41d7c6ead5c53f14530179f,TmpFMk9EazJOVEVDT1paUExI,48,5.8,7893-2855-7920-2467,JBRPFJQYOX,COZZPLH
YUhWNmQzaG1LWFFJRlNKWkVE,2cee2cdf32b1cede0bf7ee6d2b44cbd38a01746acc59d757eb992df6ced56c9d,TkRFMk1UQXpOekFQVU9MSFha,50,8.1,7044-4339-3950-2218,KXQIFSJZED,PUOLHXZ
ZW5GamRHWmpQU1JTUlFZUlhB,d85412e99383941889bc33ce3e1d9df19c486c4594d79305a278639bbdd774e4,TlRZeU56STVNZ0pJTFZGVEJZ,39,3.8,2045-4983-9303-3693,PSRSRQYRXA,JILVFTBY
Ym1kd2QyVnVNR0pOSlJZQU5Q,134f4eee0ae024738c273806e656d41da891e3db898c1e3d28729c551f33779d,TkRjM01EQXpNallYWE9ZSU9U,77,3.4,2410-8302-7768-8419,MGJNJRYANP,XXOYIOT
Wm01MGRXTnlDUFpJQU9WVFBQ,21d4189affa532351cd7fffa6457d83bf6f93acb8043c774166773f54e6417bc,TlRBNE9UTXhPVGtBUkJKRVpC,34,3.2,7990-4742-5060-8739,CPZIAOVTPP,ARBJEZB
YjIxNWNHTmtBQU5HRFZORlNM,b16bc4aee83fff5eb42ffc563928ee78b33998bb3f3f5d5cf4942a930f2261c6,TlRrMk5EazNOamNLSFFWWEhC,60,3.1,3630-2759-9248-1978,AANGDVNFSL,KHQVXHB
WjI5eVoyOTZUTkNVSlJYRFRC,b3cb020a86801bc41b1a7bd0154809f4d8c3ad1afcef810c03e9213f3a92bcd3,TWpJME9USXlOVFFJSFNNUUpT,62,4.2,6175-8755-3237-6204,TNCUJRXDTB,IHSMQJS
Y25KcWNXcG1MUUxQUUhaUlpD,ff74eab5c3b6f3bf21457d535920ebcff8a17a7f1542856a1cec0711939190ff,T1RZNU9UQTBNVGtDUFFPU1FM,40,3.6,4716-6656-8737-1213,LQLPQHZRZC,CPQOSQL
YjJkdWFXdHVIWFpMUEJLV0RZ,d4f3ed6556b0aba58ee186d5e849deb174a064e4910ced7197203c0ed0936c4f,TWprME5URXlPVEVQSVhST1JP,66,6.4,9169-2424-4925-6070,HXZLPBKWDY,PIXRORO
WTJGMmNtOW1MVExVU0paUFJX,81fe41048f5cda41b5084543458305cf4143027e1aa59111f569398e55411ce2,TlRFek5EWTBNVGdSTVVERFdI,23,2.1,5187-6776-6954-2290,LTLUSJZPRW,RMUDDWH
Y1hwNGNuSjVVTVJBTFlSR0hC,e924dffad3318ddee37bed2c54661b0d3e550a8e3c181ff1a8759ad837b11ae8,TlRRd01qYzVNamdMQU1KWUhZ,29,8.9,6188-1121-6991-5783,UMRALYRGHB,LAMJYHY
WVdGamMzbHZDUVJEWU1TSkFP,f1037865ef97e3c62f981325412d2a34dd31e3a6965d0c854223dbc71119771b,TXpJMk5qYzBORGtJSlpVWFZN,79,3.9,7533-5454-8053-4300,CQRDYMSJAO,IJZUXVM
Y25SclltNW9USU9GTlVJUEND,80bac8f8bcfb44f3b663bb046710f80e8bf31dad354988149954c84d30ab2c76,TVRFM05EYzRNelFCUU1XVlJD,40,8.6,2969-2905-5770-2790,TIOFNUIPCC,BQMWVRC
YW5GemRHcHdGWUlYUUtLWVBO,a434aec51f5250747f92f073cef1428a029bad1e370c540c43328fa3096c903b,TlRRek16UTVOZ1lTQlhFQ09W,76,3.9,3668-8252-8262-8859,FYIXQKKYPN,YSBXECOV
Y1hkcmNHOTFEVU9CU0dKSkpS,2e9fb2c157017024a119a5e996e2273a5a295c2d3a0224614ea8ebd4620140a4,TlRnNU1qRXhNekFOTFRXUExG,68,2.4,6050-2630-7861-2851,DUOBSGJJJR,NLTWPLF
WkhoclpuRm1TTkdEQk9ISFlH,4927d4687bc7cb81076ef3c1c85d6926ae03c36c5be16d46096aee85c9332f5a,TWpjNU9UTTFNamtMQkZVSExO,69,4.9,1452-9434-2724-5572,SNGDBOHHYG,LBFUHLN
Y21KMGNHZHJQU0pFVVVBVkNI,d018c54bbd8dd8a62f20ef1deaa706b8019392d0f96e6abc62d1b3832ef8f64c,TlRneE5UYzFORE1EUkdKVFNX,45,4.1,8026-2916-8503-2024,PSJEUUAVCH,DRGJTSW
Y0hoeFluVjBJQllNWFFDWFlB,ce6a824401b4f3124e4be429c3868df8456dd1375e20d1c6ffca332b1f73e1a5,TlRBd05qTTVPRFlNUVVXV1dP,80,3.6,9995-7775-3590-4000,IBYMXQCXYA,MQUWWWO
ZUdkNGRXdG9OWUJLTktaWkZC,836e2b40f2a0cc65ba2c42e79807160f8fd68cf0d893a990bd618dc16c6321ff,TmpFNU5UZ3hPVElLSlhXWlRM,63,7.3,8378-1794-9153-1494,NYBKNKZZFB,KJXWZTL
YlhWMWMzZGxGQ1BTTVZZWUxZ,4a5e7641a03f0a62b88f63baf5e29c7449352d8f438dc321e2489701fff48b59,T0RjM01USXhNRE1FUkZQUUpH,28,3.2,4581-4095-2002-4880,FCPSMVYYLY,ERFPQJG
Y1dsMWVIaHhBWEJUVkpSUFlR,ad08a5f7e4ae28ae6ad9cc8836285c5cd317a2a8c5a0a99da478eb06a675fbe8,TWpJMk5EZ3dOalVXU1pORVRO,66,7.5,8540-3945-7937-1796,AXBTVJRPYQ,WSZNETN
